Close1,Close2,Close3,Close4,Close5,Close6,Close7
0.1822143,0.1856005,0.1864506,0.1866671,0.1879966,0.1920833,0.1934696
0.1856005,0.1864506,0.1866671,0.1879966,0.1920833,0.1934696,0.1950211
0.1864506,0.1866671,0.1879966,0.1920833,0.1934696,0.1950211,0.1941749
0.1866671,0.1879966,0.1920833,0.1934696,0.1950211,0.1941749,0.1959475
0.1879966,0.1920833,0.1934696,0.1950211,0.1941749,0.1959475,0.199061
0.1920833,0.1934696,0.1950211,0.1941749,0.1959475,0.199061,0.2000155
0.1934696,0.1950211,0.1941749,0.1959475,0.199061,0.2000155,0.1994172
0.1950211,0.1941749,0.1959475,0.199061,0.2000155,0.1994172,0.1986101
0.1941749,0.1959475,0.199061,0.2000155,0.1994172,0.1986101,0.2004518
0.1959475,0.199061,0.2000155,0.1994172,0.1986101,0.2004518,0.2011738
0.199061,0.2000155,0.1994172,0.1986101,0.2004518,0.2011738,0.2010486
0.2000155,0.1994172,0.1986101,0.2004518,0.2011738,0.2010486,0.1995634
0.1994172,0.1986101,0.2004518,0.2011738,0.2010486,0.1995634,0.2006912
0.1986101,0.2004518,0.2011738,0.2010486,0.1995634,0.2006912,0.2044504
0.2004518,0.2011738,0.2010486,0.1995634,0.2006912,0.2044504,0.2047573
0.2011738,0.2010486,0.1995634,0.2006912,0.2044504,0.2047573,0.2040771
0.2010486,0.1995634,0.2006912,0.2044504,0.2047573,0.2040771,0.2054308
0.1995634,0.2006912,0.2044504,0.2047573,0.2040771,0.2054308,0.2031532
0.2006912,0.2044504,0.2047573,0.2040771,0.2054308,0.2031532,0.2025026
0.2044504,0.2047573,0.2040771,0.2054308,0.2031532,0.2025026,0.2033989
0.2047573,0.2040771,0.2054308,0.2031532,0.2025026,0.2033989,0.2020334
0.2040771,0.2054308,0.2031532,0.2025026,0.2033989,0.2020334,0.2068788
0.2054308,0.2031532,0.2025026,0.2033989,0.2020334,0.2068788,0.2049764
0.2031532,0.2025026,0.2033989,0.2020334,0.2068788,0.2049764,0.2012505
0.2025026,0.2033989,0.2020334,0.2068788,0.2049764,0.2012505,0.2016889
0.2033989,0.2020334,0.2068788,0.2049764,0.2012505,0.2016889,0.1998313
0.2020334,0.2068788,0.2049764,0.2012505,0.2016889,0.1998313,0.1987215
0.2068788,0.2049764,0.2012505,0.2016889,0.1998313,0.1987215,0.2026058
0.2049764,0.2012505,0.2016889,0.1998313,0.1987215,0.2026058,0.2016586
0.2012505,0.2016889,0.1998313,0.1987215,0.2026058,0.2016586,0.2030312
0.2016889,0.1998313,0.1987215,0.2026058,0.2016586,0.2030312,0.2022139
0.1998313,0.1987215,0.2026058,0.2016586,0.2030312,0.2022139,0.2000537
0.1987215,0.2026058,0.2016586,0.2030312,0.2022139,0.2000537,0.1994104
0.2026058,0.2016586,0.2030312,0.2022139,0.2000537,0.1994104,0.2003234
0.2016586,0.2030312,0.2022139,0.2000537,0.1994104,0.2003234,0.2035563
0.2030312,0.2022139,0.2000537,0.1994104,0.2003234,0.2035563,0.2034569
0.2022139,0.2000537,0.1994104,0.2003234,0.2035563,0.2034569,0.2046574
0.2000537,0.1994104,0.2003234,0.2035563,0.2034569,0.2046574,0.2089357
0.1994104,0.2003234,0.2035563,0.2034569,0.2046574,0.2089357,0.2100496
0.2003234,0.2035563,0.2034569,0.2046574,0.2089357,0.2100496,0.2085238
0.2035563,0.2034569,0.2046574,0.2089357,0.2100496,0.2085238,0.2093248
0.2034569,0.2046574,0.2089357,0.2100496,0.2085238,0.2093248,0.2087571
0.2046574,0.2089357,0.2100496,0.2085238,0.2093248,0.2087571,0.2058909
0.2089357,0.2100496,0.2085238,0.2093248,0.2087571,0.2058909,0.2015689
0.2100496,0.2085238,0.2093248,0.2087571,0.2058909,0.2015689,0.2030969
0.2085238,0.2093248,0.2087571,0.2058909,0.2015689,0.2030969,0.1986514
0.2093248,0.2087571,0.2058909,0.2015689,0.2030969,0.1986514,0.1993064
0.2087571,0.2058909,0.2015689,0.2030969,0.1986514,0.1993064,0.1958544
0.2058909,0.2015689,0.2030969,0.1986514,0.1993064,0.1958544,0.1995759
0.2015689,0.2030969,0.1986514,0.1993064,0.1958544,0.1995759,0.1969184
0.2030969,0.1986514,0.1993064,0.1958544,0.1995759,0.1969184,0.1945985
0.1986514,0.1993064,0.1958544,0.1995759,0.1969184,0.1945985,0.1931816
0.1993064,0.1958544,0.1995759,0.1969184,0.1945985,0.1931816,0.1913661
0.1958544,0.1995759,0.1969184,0.1945985,0.1931816,0.1913661,0.194051
0.1995759,0.1969184,0.1945985,0.1931816,0.1913661,0.194051,0.1952125
0.1969184,0.1945985,0.1931816,0.1913661,0.194051,0.1952125,0.1985
0.1945985,0.1931816,0.1913661,0.194051,0.1952125,0.1985,0.199927
0.1931816,0.1913661,0.194051,0.1952125,0.1985,0.199927,0.1996693
0.1913661,0.194051,0.1952125,0.1985,0.199927,0.1996693,0.1998131
0.194051,0.1952125,0.1985,0.199927,0.1996693,0.1998131,0.1993464
0.1952125,0.1985,0.199927,0.1996693,0.1998131,0.1993464,0.1969648
0.1985,0.199927,0.1996693,0.1998131,0.1993464,0.1969648,0.1924236
0.199927,0.1996693,0.1998131,0.1993464,0.1969648,0.1924236,0.1950889
0.1996693,0.1998131,0.1993464,0.1969648,0.1924236,0.1950889,0.1969178
0.1998131,0.1993464,0.1969648,0.1924236,0.1950889,0.1969178,0.1979919
0.1993464,0.1969648,0.1924236,0.1950889,0.1969178,0.1979919,0.1964777
0.1969648,0.1924236,0.1950889,0.1969178,0.1979919,0.1964777,0.1986485
0.1924236,0.1950889,0.1969178,0.1979919,0.1964777,0.1986485,0.1988888
0.1950889,0.1969178,0.1979919,0.1964777,0.1986485,0.1988888,0.2006032
0.1969178,0.1979919,0.1964777,0.1986485,0.1988888,0.2006032,0.200158
0.1979919,0.1964777,0.1986485,0.1988888,0.2006032,0.200158,0.1998288
0.1964777,0.1986485,0.1988888,0.2006032,0.200158,0.1998288,0.2007366
0.1986485,0.1988888,0.2006032,0.200158,0.1998288,0.2007366,0.2002893
0.1988888,0.2006032,0.200158,0.1998288,0.2007366,0.2002893,0.2002542
0.2006032,0.200158,0.1998288,0.2007366,0.2002893,0.2002542,0.2025603
0.200158,0.1998288,0.2007366,0.2002893,0.2002542,0.2025603,0.2038907
0.1998288,0.2007366,0.2002893,0.2002542,0.2025603,0.2038907,0.2050909
0.2007366,0.2002893,0.2002542,0.2025603,0.2038907,0.2050909,0.2056105
0.2002893,0.2002542,0.2025603,0.2038907,0.2050909,0.2056105,0.2049872
0.2002542,0.2025603,0.2038907,0.2050909,0.2056105,0.2049872,0.203011
0.2025603,0.2038907,0.2050909,0.2056105,0.2049872,0.203011,0.2018474
0.2038907,0.2050909,0.2056105,0.2049872,0.203011,0.2018474,0.1969181
0.2050909,0.2056105,0.2049872,0.203011,0.2018474,0.1969181,0.1922412
0.2056105,0.2049872,0.203011,0.2018474,0.1969181,0.1922412,0.1919634
0.2049872,0.203011,0.2018474,0.1969181,0.1922412,0.1919634,0.195341
0.203011,0.2018474,0.1969181,0.1922412,0.1919634,0.195341,0.1918282
0.2018474,0.1969181,0.1922412,0.1919634,0.195341,0.1918282,0.1886044
0.1969181,0.1922412,0.1919634,0.195341,0.1918282,0.1886044,0.1888225
0.1922412,0.1919634,0.195341,0.1918282,0.1886044,0.1888225,0.1909205
0.1919634,0.195341,0.1918282,0.1886044,0.1888225,0.1909205,0.1897832
0.195341,0.1918282,0.1886044,0.1888225,0.1909205,0.1897832,0.1904654
0.1918282,0.1886044,0.1888225,0.1909205,0.1897832,0.1904654,0.1900753
0.1886044,0.1888225,0.1909205,0.1897832,0.1904654,0.1900753,0.1915128
0.1888225,0.1909205,0.1897832,0.1904654,0.1900753,0.1915128,0.1896945
0.1909205,0.1897832,0.1904654,0.1900753,0.1915128,0.1896945,0.1868443
0.1897832,0.1904654,0.1900753,0.1915128,0.1896945,0.1868443,0.1839597
0.1904654,0.1900753,0.1915128,0.1896945,0.1868443,0.1839597,0.1832776
0.1900753,0.1915128,0.1896945,0.1868443,0.1839597,0.1832776,0.1802222
0.1915128,0.1896945,0.1868443,0.1839597,0.1832776,0.1802222,0.1809062
0.1896945,0.1868443,0.1839597,0.1832776,0.1802222,0.1809062,0.1844931
0.1868443,0.1839597,0.1832776,0.1802222,0.1809062,0.1844931,0.1800815
0.1839597,0.1832776,0.1802222,0.1809062,0.1844931,0.1800815,0.1803719
0.1832776,0.1802222,0.1809062,0.1844931,0.1800815,0.1803719,0.177757
0.1802222,0.1809062,0.1844931,0.1800815,0.1803719,0.177757,0.1759277
0.1809062,0.1844931,0.1800815,0.1803719,0.177757,0.1759277,0.1746304
0.1844931,0.1800815,0.1803719,0.177757,0.1759277,0.1746304,0.1772861
0.1800815,0.1803719,0.177757,0.1759277,0.1746304,0.1772861,0.182022
0.1803719,0.177757,0.1759277,0.1746304,0.1772861,0.182022,0.182738
0.177757,0.1759277,0.1746304,0.1772861,0.182022,0.182738,0.183009
0.1759277,0.1746304,0.1772861,0.182022,0.182738,0.183009,0.1850682
0.1746304,0.1772861,0.182022,0.182738,0.183009,0.1850682,0.1821152
0.1772861,0.182022,0.182738,0.183009,0.1850682,0.1821152,0.1843831
0.182022,0.182738,0.183009,0.1850682,0.1821152,0.1843831,0.1829616
0.182738,0.183009,0.1850682,0.1821152,0.1843831,0.1829616,0.1817833
0.183009,0.1850682,0.1821152,0.1843831,0.1829616,0.1817833,0.1763241
0.1850682,0.1821152,0.1843831,0.1829616,0.1817833,0.1763241,0.1770091
0.1821152,0.1843831,0.1829616,0.1817833,0.1763241,0.1770091,0.178234
0.1843831,0.1829616,0.1817833,0.1763241,0.1770091,0.178234,0.184465
0.1829616,0.1817833,0.1763241,0.1770091,0.178234,0.184465,0.1848976
0.1817833,0.1763241,0.1770091,0.178234,0.184465,0.1848976,0.1848645
0.1763241,0.1770091,0.178234,0.184465,0.1848976,0.1848645,0.1822267
0.1770091,0.178234,0.184465,0.1848976,0.1848645,0.1822267,0.1843965
0.178234,0.184465,0.1848976,0.1848645,0.1822267,0.1843965,0.1846995
0.184465,0.1848976,0.1848645,0.1822267,0.1843965,0.1846995,0.1832798
0.1848976,0.1848645,0.1822267,0.1843965,0.1846995,0.1832798,0.1817409
0.1848645,0.1822267,0.1843965,0.1846995,0.1832798,0.1817409,0.1843948
0.1822267,0.1843965,0.1846995,0.1832798,0.1817409,0.1843948,0.1816764
0.1843965,0.1846995,0.1832798,0.1817409,0.1843948,0.1816764,0.1835869
0.1846995,0.1832798,0.1817409,0.1843948,0.1816764,0.1835869,0.1814987
0.1832798,0.1817409,0.1843948,0.1816764,0.1835869,0.1814987,0.1787881
0.1817409,0.1843948,0.1816764,0.1835869,0.1814987,0.1787881,0.1783905
0.1843948,0.1816764,0.1835869,0.1814987,0.1787881,0.1783905,0.179883
0.1816764,0.1835869,0.1814987,0.1787881,0.1783905,0.179883,0.1820616
0.1835869,0.1814987,0.1787881,0.1783905,0.179883,0.1820616,0.1835074
0.1814987,0.1787881,0.1783905,0.179883,0.1820616,0.1835074,0.1881564
0.1787881,0.1783905,0.179883,0.1820616,0.1835074,0.1881564,0.1894314
0.1783905,0.179883,0.1820616,0.1835074,0.1881564,0.1894314,0.191208
0.179883,0.1820616,0.1835074,0.1881564,0.1894314,0.191208,0.1929018
0.1820616,0.1835074,0.1881564,0.1894314,0.191208,0.1929018,0.1944522
0.1835074,0.1881564,0.1894314,0.191208,0.1929018,0.1944522,0.1942039
0.1881564,0.1894314,0.191208,0.1929018,0.1944522,0.1942039,0.1970173
0.1894314,0.191208,0.1929018,0.1944522,0.1942039,0.1970173,0.1968682
0.191208,0.1929018,0.1944522,0.1942039,0.1970173,0.1968682,0.196122
0.1929018,0.1944522,0.1942039,0.1970173,0.1968682,0.196122,0.1959118
0.1944522,0.1942039,0.1970173,0.1968682,0.196122,0.1959118,0.1945145
0.1942039,0.1970173,0.1968682,0.196122,0.1959118,0.1945145,0.1926254
0.1970173,0.1968682,0.196122,0.1959118,0.1945145,0.1926254,0.1969686
0.1968682,0.196122,0.1959118,0.1945145,0.1926254,0.1969686,0.1938682
0.196122,0.1959118,0.1945145,0.1926254,0.1969686,0.1938682,0.1909117
0.1959118,0.1945145,0.1926254,0.1969686,0.1938682,0.1909117,0.1912183
0.1945145,0.1926254,0.1969686,0.1938682,0.1909117,0.1912183,0.1947098
0.1926254,0.1969686,0.1938682,0.1909117,0.1912183,0.1947098,0.1960223
0.1969686,0.1938682,0.1909117,0.1912183,0.1947098,0.1960223,0.1958431
0.1938682,0.1909117,0.1912183,0.1947098,0.1960223,0.1958431,0.1954535
0.1909117,0.1912183,0.1947098,0.1960223,0.1958431,0.1954535,0.1944869
0.1912183,0.1947098,0.1960223,0.1958431,0.1954535,0.1944869,0.1929202
0.1947098,0.1960223,0.1958431,0.1954535,0.1944869,0.1929202,0.1913596
0.1960223,0.1958431,0.1954535,0.1944869,0.1929202,0.1913596,0.1899802
0.1958431,0.1954535,0.1944869,0.1929202,0.1913596,0.1899802,0.1853469
0.1954535,0.1944869,0.1929202,0.1913596,0.1899802,0.1853469,0.1846936
0.1944869,0.1929202,0.1913596,0.1899802,0.1853469,0.1846936,0.1821058
0.1929202,0.1913596,0.1899802,0.1853469,0.1846936,0.1821058,0.1851881
0.1913596,0.1899802,0.1853469,0.1846936,0.1821058,0.1851881,0.1852896
0.1899802,0.1853469,0.1846936,0.1821058,0.1851881,0.1852896,0.1851277
0.1853469,0.1846936,0.1821058,0.1851881,0.1852896,0.1851277,0.1858496
0.1846936,0.1821058,0.1851881,0.1852896,0.1851277,0.1858496,0.1833579
0.1821058,0.1851881,0.1852896,0.1851277,0.1858496,0.1833579,0.1853128
0.1851881,0.1852896,0.1851277,0.1858496,0.1833579,0.1853128,0.1834503
0.1852896,0.1851277,0.1858496,0.1833579,0.1853128,0.1834503,0.1813735
0.1851277,0.1858496,0.1833579,0.1853128,0.1834503,0.1813735,0.180862
0.1858496,0.1833579,0.1853128,0.1834503,0.1813735,0.180862,0.181414
0.1833579,0.1853128,0.1834503,0.1813735,0.180862,0.181414,0.1832609
0.1853128,0.1834503,0.1813735,0.180862,0.181414,0.1832609,0.1799333
0.1834503,0.1813735,0.180862,0.181414,0.1832609,0.1799333,0.1801197
0.1813735,0.180862,0.181414,0.1832609,0.1799333,0.1801197,0.1784724
0.180862,0.181414,0.1832609,0.1799333,0.1801197,0.1784724,0.1804464
0.181414,0.1832609,0.1799333,0.1801197,0.1784724,0.1804464,0.182661
0.1832609,0.1799333,0.1801197,0.1784724,0.1804464,0.182661,0.1823206
0.1799333,0.1801197,0.1784724,0.1804464,0.182661,0.1823206,0.1850328
0.1801197,0.1784724,0.1804464,0.182661,0.1823206,0.1850328,0.1860881
0.1784724,0.1804464,0.182661,0.1823206,0.1850328,0.1860881,0.1849418
0.1804464,0.182661,0.1823206,0.1850328,0.1860881,0.1849418,0.1837648
0.182661,0.1823206,0.1850328,0.1860881,0.1849418,0.1837648,0.1842011
0.1823206,0.1850328,0.1860881,0.1849418,0.1837648,0.1842011,0.1849562
0.1850328,0.1860881,0.1849418,0.1837648,0.1842011,0.1849562,0.1839429
0.1860881,0.1849418,0.1837648,0.1842011,0.1849562,0.1839429,0.183849
0.1849418,0.1837648,0.1842011,0.1849562,0.1839429,0.183849,0.1826854
0.1837648,0.1842011,0.1849562,0.1839429,0.183849,0.1826854,0.1826603
0.1842011,0.1849562,0.1839429,0.183849,0.1826854,0.1826603,0.1830866
0.1849562,0.1839429,0.183849,0.1826854,0.1826603,0.1830866,0.1813224
0.1839429,0.183849,0.1826854,0.1826603,0.1830866,0.1813224,0.1798588
0.183849,0.1826854,0.1826603,0.1830866,0.1813224,0.1798588,0.1787053
0.1826854,0.1826603,0.1830866,0.1813224,0.1798588,0.1787053,0.1750663
0.1826603,0.1830866,0.1813224,0.1798588,0.1787053,0.1750663,0.175603
0.1830866,0.1813224,0.1798588,0.1787053,0.1750663,0.175603,0.1755063
0.1813224,0.1798588,0.1787053,0.1750663,0.175603,0.1755063,0.1772749
0.1798588,0.1787053,0.1750663,0.175603,0.1755063,0.1772749,0.1824068
0.1787053,0.1750663,0.175603,0.1755063,0.1772749,0.1824068,0.1841241
0.1750663,0.175603,0.1755063,0.1772749,0.1824068,0.1841241,0.1849245
0.175603,0.1755063,0.1772749,0.1824068,0.1841241,0.1849245,0.1869386
0.1755063,0.1772749,0.1824068,0.1841241,0.1849245,0.1869386,0.1884587
0.1772749,0.1824068,0.1841241,0.1849245,0.1869386,0.1884587,0.187628
0.1824068,0.1841241,0.1849245,0.1869386,0.1884587,0.187628,0.1881448
0.1841241,0.1849245,0.1869386,0.1884587,0.187628,0.1881448,0.1874456
0.1849245,0.1869386,0.1884587,0.187628,0.1881448,0.1874456,0.1872697
0.1869386,0.1884587,0.187628,0.1881448,0.1874456,0.1872697,0.190783
0.1884587,0.187628,0.1881448,0.1874456,0.1872697,0.190783,0.1885804
0.187628,0.1881448,0.1874456,0.1872697,0.190783,0.1885804,0.1872139
0.1881448,0.1874456,0.1872697,0.190783,0.1885804,0.1872139,0.1841162
0.1874456,0.1872697,0.190783,0.1885804,0.1872139,0.1841162,0.1859602
0.1872697,0.190783,0.1885804,0.1872139,0.1841162,0.1859602,0.186182
0.190783,0.1885804,0.1872139,0.1841162,0.1859602,0.186182,0.1856192
0.1885804,0.1872139,0.1841162,0.1859602,0.186182,0.1856192,0.1850704
0.1872139,0.1841162,0.1859602,0.186182,0.1856192,0.1850704,0.1865387
0.1841162,0.1859602,0.186182,0.1856192,0.1850704,0.1865387,0.1850238
0.1859602,0.186182,0.1856192,0.1850704,0.1865387,0.1850238,0.1843619
0.186182,0.1856192,0.1850704,0.1865387,0.1850238,0.1843619,0.187223
0.1856192,0.1850704,0.1865387,0.1850238,0.1843619,0.187223,0.1887129
0.1850704,0.1865387,0.1850238,0.1843619,0.187223,0.1887129,0.1851822
0.1865387,0.1850238,0.1843619,0.187223,0.1887129,0.1851822,0.1843225
0.1850238,0.1843619,0.187223,0.1887129,0.1851822,0.1843225,0.1820952
0.1843619,0.187223,0.1887129,0.1851822,0.1843225,0.1820952,0.181972
0.187223,0.1887129,0.1851822,0.1843225,0.1820952,0.181972,0.1831433
0.1887129,0.1851822,0.1843225,0.1820952,0.181972,0.1831433,0.1810989
0.1851822,0.1843225,0.1820952,0.181972,0.1831433,0.1810989,0.1794055
0.1843225,0.1820952,0.181972,0.1831433,0.1810989,0.1794055,0.1769318
0.1820952,0.181972,0.1831433,0.1810989,0.1794055,0.1769318,0.1730587
0.181972,0.1831433,0.1810989,0.1794055,0.1769318,0.1730587,0.1699018
0.1831433,0.1810989,0.1794055,0.1769318,0.1730587,0.1699018,0.1685791
0.1810989,0.1794055,0.1769318,0.1730587,0.1699018,0.1685791,0.1713051
0.1794055,0.1769318,0.1730587,0.1699018,0.1685791,0.1713051,0.170594
0.1769318,0.1730587,0.1699018,0.1685791,0.1713051,0.170594,0.1683963
0.1730587,0.1699018,0.1685791,0.1713051,0.170594,0.1683963,0.1673094
0.1699018,0.1685791,0.1713051,0.170594,0.1683963,0.1673094,0.168408
0.1685791,0.1713051,0.170594,0.1683963,0.1673094,0.168408,0.1646979
0.1713051,0.170594,0.1683963,0.1673094,0.168408,0.1646979,0.1614167
0.170594,0.1683963,0.1673094,0.168408,0.1646979,0.1614167,0.163417
0.1683963,0.1673094,0.168408,0.1646979,0.1614167,0.163417,0.1649847
0.1673094,0.168408,0.1646979,0.1614167,0.163417,0.1649847,0.1628498
0.168408,0.1646979,0.1614167,0.163417,0.1649847,0.1628498,0.1614633
0.1646979,0.1614167,0.163417,0.1649847,0.1628498,0.1614633,0.1584883
0.1614167,0.163417,0.1649847,0.1628498,0.1614633,0.1584883,0.1641633
0.163417,0.1649847,0.1628498,0.1614633,0.1584883,0.1641633,0.1667675
0.1649847,0.1628498,0.1614633,0.1584883,0.1641633,0.1667675,0.1682146
0.1628498,0.1614633,0.1584883,0.1641633,0.1667675,0.1682146,0.1671333
0.1614633,0.1584883,0.1641633,0.1667675,0.1682146,0.1671333,0.1686281
0.1584883,0.1641633,0.1667675,0.1682146,0.1671333,0.1686281,0.17065
0.1641633,0.1667675,0.1682146,0.1671333,0.1686281,0.17065,0.1716554
0.1667675,0.1682146,0.1671333,0.1686281,0.17065,0.1716554,0.1686697
0.1682146,0.1671333,0.1686281,0.17065,0.1716554,0.1686697,0.1650174
0.1671333,0.1686281,0.17065,0.1716554,0.1686697,0.1650174,0.1646744
0.1686281,0.17065,0.1716554,0.1686697,0.1650174,0.1646744,0.167096
0.17065,0.1716554,0.1686697,0.1650174,0.1646744,0.167096,0.1687654
0.1716554,0.1686697,0.1650174,0.1646744,0.167096,0.1687654,0.1693383
0.1686697,0.1650174,0.1646744,0.167096,0.1687654,0.1693383,0.1674535
0.1650174,0.1646744,0.167096,0.1687654,0.1693383,0.1674535,0.1709928
0.1646744,0.167096,0.1687654,0.1693383,0.1674535,0.1709928,0.1706515
0.167096,0.1687654,0.1693383,0.1674535,0.1709928,0.1706515,0.1636115
0.1687654,0.1693383,0.1674535,0.1709928,0.1706515,0.1636115,0.1616206
0.1693383,0.1674535,0.1709928,0.1706515,0.1636115,0.1616206,0.160511
0.1674535,0.1709928,0.1706515,0.1636115,0.1616206,0.160511,0.1652403
0.1709928,0.1706515,0.1636115,0.1616206,0.160511,0.1652403,0.1644602
0.1706515,0.1636115,0.1616206,0.160511,0.1652403,0.1644602,0.1669807
0.1636115,0.1616206,0.160511,0.1652403,0.1644602,0.1669807,0.1645376
0.1616206,0.160511,0.1652403,0.1644602,0.1669807,0.1645376,0.1615145
0.160511,0.1652403,0.1644602,0.1669807,0.1645376,0.1615145,0.1586486
0.1652403,0.1644602,0.1669807,0.1645376,0.1615145,0.1586486,0.1579241
0.1644602,0.1669807,0.1645376,0.1615145,0.1586486,0.1579241,0.1623254
0.1669807,0.1645376,0.1615145,0.1586486,0.1579241,0.1623254,0.1655723
0.1645376,0.1615145,0.1586486,0.1579241,0.1623254,0.1655723,0.1653647
0.1615145,0.1586486,0.1579241,0.1623254,0.1655723,0.1653647,0.1695839
0.1586486,0.1579241,0.1623254,0.1655723,0.1653647,0.1695839,0.1688392
0.1579241,0.1623254,0.1655723,0.1653647,0.1695839,0.1688392,0.1708269
0.1623254,0.1655723,0.1653647,0.1695839,0.1688392,0.1708269,0.1702509
0.1655723,0.1653647,0.1695839,0.1688392,0.1708269,0.1702509,0.1674829
0.1653647,0.1695839,0.1688392,0.1708269,0.1702509,0.1674829,0.1708534
0.1695839,0.1688392,0.1708269,0.1702509,0.1674829,0.1708534,0.1693689
0.1688392,0.1708269,0.1702509,0.1674829,0.1708534,0.1693689,0.1678564
0.1708269,0.1702509,0.1674829,0.1708534,0.1693689,0.1678564,0.1693928
0.1702509,0.1674829,0.1708534,0.1693689,0.1678564,0.1693928,0.1725486
0.1674829,0.1708534,0.1693689,0.1678564,0.1693928,0.1725486,0.1728883
0.1708534,0.1693689,0.1678564,0.1693928,0.1725486,0.1728883,0.178048
0.1693689,0.1678564,0.1693928,0.1725486,0.1728883,0.178048,0.1770501
0.1678564,0.1693928,0.1725486,0.1728883,0.178048,0.1770501,0.1748083
0.1693928,0.1725486,0.1728883,0.178048,0.1770501,0.1748083,0.1746485
0.1725486,0.1728883,0.178048,0.1770501,0.1748083,0.1746485,0.1748193
0.1728883,0.178048,0.1770501,0.1748083,0.1746485,0.1748193,0.1756261
0.178048,0.1770501,0.1748083,0.1746485,0.1748193,0.1756261,0.1756953
0.1770501,0.1748083,0.1746485,0.1748193,0.1756261,0.1756953,0.173621
0.1748083,0.1746485,0.1748193,0.1756261,0.1756953,0.173621,0.1719282
0.1746485,0.1748193,0.1756261,0.1756953,0.173621,0.1719282,0.1711874
0.1748193,0.1756261,0.1756953,0.173621,0.1719282,0.1711874,0.1688267
0.1756261,0.1756953,0.173621,0.1719282,0.1711874,0.1688267,0.1677587
0.1756953,0.173621,0.1719282,0.1711874,0.1688267,0.1677587,0.1646171
0.173621,0.1719282,0.1711874,0.1688267,0.1677587,0.1646171,0.1637151
0.1719282,0.1711874,0.1688267,0.1677587,0.1646171,0.1637151,0.159461
0.1711874,0.1688267,0.1677587,0.1646171,0.1637151,0.159461,0.1606542
0.1688267,0.1677587,0.1646171,0.1637151,0.159461,0.1606542,0.1569997
0.1677587,0.1646171,0.1637151,0.159461,0.1606542,0.1569997,0.1585849
0.1646171,0.1637151,0.159461,0.1606542,0.1569997,0.1585849,0.1569543
0.1637151,0.159461,0.1606542,0.1569997,0.1585849,0.1569543,0.1616713
0.159461,0.1606542,0.1569997,0.1585849,0.1569543,0.1616713,0.1600834
0.1606542,0.1569997,0.1585849,0.1569543,0.1616713,0.1600834,0.1612346
0.1569997,0.1585849,0.1569543,0.1616713,0.1600834,0.1612346,0.1648345
0.1585849,0.1569543,0.1616713,0.1600834,0.1612346,0.1648345,0.1684683
0.1569543,0.1616713,0.1600834,0.1612346,0.1648345,0.1684683,0.1680533
0.1616713,0.1600834,0.1612346,0.1648345,0.1684683,0.1680533,0.1687706
0.1600834,0.1612346,0.1648345,0.1684683,0.1680533,0.1687706,0.1648824
0.1612346,0.1648345,0.1684683,0.1680533,0.1687706,0.1648824,0.1621346
0.1648345,0.1684683,0.1680533,0.1687706,0.1648824,0.1621346,0.1587035
0.1684683,0.1680533,0.1687706,0.1648824,0.1621346,0.1587035,0.1600251
0.1680533,0.1687706,0.1648824,0.1621346,0.1587035,0.1600251,0.1588114
0.1687706,0.1648824,0.1621346,0.1587035,0.1600251,0.1588114,0.1583647
0.1648824,0.1621346,0.1587035,0.1600251,0.1588114,0.1583647,0.1549135
0.1621346,0.1587035,0.1600251,0.1588114,0.1583647,0.1549135,0.1537934
0.1587035,0.1600251,0.1588114,0.1583647,0.1549135,0.1537934,0.1517508
0.1600251,0.1588114,0.1583647,0.1549135,0.1537934,0.1517508,0.1568521
0.1588114,0.1583647,0.1549135,0.1537934,0.1517508,0.1568521,0.1581336
0.1583647,0.1549135,0.1537934,0.1517508,0.1568521,0.1581336,0.157387
0.1549135,0.1537934,0.1517508,0.1568521,0.1581336,0.157387,0.1597075
0.1537934,0.1517508,0.1568521,0.1581336,0.157387,0.1597075,0.1587395
0.1517508,0.1568521,0.1581336,0.157387,0.1597075,0.1587395,0.1572785
0.1568521,0.1581336,0.157387,0.1597075,0.1587395,0.1572785,0.1554393
0.1581336,0.157387,0.1597075,0.1587395,0.1572785,0.1554393,0.1545492
0.157387,0.1597075,0.1587395,0.1572785,0.1554393,0.1545492,0.1551792
0.1597075,0.1587395,0.1572785,0.1554393,0.1545492,0.1551792,0.1593936
0.1587395,0.1572785,0.1554393,0.1545492,0.1551792,0.1593936,0.1588264
0.1572785,0.1554393,0.1545492,0.1551792,0.1593936,0.1588264,0.1585708
0.1554393,0.1545492,0.1551792,0.1593936,0.1588264,0.1585708,0.1586773
0.1545492,0.1551792,0.1593936,0.1588264,0.1585708,0.1586773,0.1581472
0.1551792,0.1593936,0.1588264,0.1585708,0.1586773,0.1581472,0.1616509
0.1593936,0.1588264,0.1585708,0.1586773,0.1581472,0.1616509,0.1617586
0.1588264,0.1585708,0.1586773,0.1581472,0.1616509,0.1617586,0.1603751
0.1585708,0.1586773,0.1581472,0.1616509,0.1617586,0.1603751,0.1615462
0.1586773,0.1581472,0.1616509,0.1617586,0.1603751,0.1615462,0.1618936
0.1581472,0.1616509,0.1617586,0.1603751,0.1615462,0.1618936,0.1646605
0.1616509,0.1617586,0.1603751,0.1615462,0.1618936,0.1646605,0.1645147
0.1617586,0.1603751,0.1615462,0.1618936,0.1646605,0.1645147,0.1664374
